id,text,author"id06588","Having cast her fate upon a die, and feeling secure of winning, she, whom I have named as bearing the stamp of queen of nations on her noble brow, now rose superior to humanity, and seemed in calm power, to arrest with her finger, the wheel of destiny.","MWS"
"id14683","And then, lastly, the voluminous cloud uprose, and, abandoning the tops of the mountains to the dimness of old, fell back into the regions of Hesper, and took away all its manifold golden and gorgeous glories from the Valley of the Many Colored Grass.",EAP
"id14618","Old Zadok probably saw me shrink back, for he had begun to cackle evilly.",HPL
"id07599","Now, let us suppose that when the machine is first rolled into the presence of the spectators, a man is already within it.",EAP
"id02786","Touching circumstances which cannot fail to bring to the recollection of the classical reader that exquisite passage in relation to the fitness of things, which is to be found in the commencement of the third volume of that admirable and venerable Chinese novel the Jo Go Slow.",EAP
"id21563","Thought long upon the subject, but was unable to form any satisfactory conclusion.",EAP
"id26412","When I recovered I found myself surrounded by the people of the inn; their countenances expressed a breathless terror, but the horror of others appeared only as a mockery, a shadow of the feelings that oppressed me.",MWS
"id18320","Amidst a wild and reckless throng I was the wildest and most abandoned.",EAP
"id02043","And the curse which I invoked of Him and of her, a saint in Helusion should I prove traitorous to that promise, involved a penalty the exceeding great horror of which will not permit me to make record of it here.",EAP
"id03179","I heard it, and knew no more.",EAP
"id07435","He recalled past years to their memory; the miserable contentions which in the time of our fathers arose almost to civil war, the abdication of the late king, and the foundation of the republic.",MWS
"id17659","Once again I breathed as a freeman.",EAP
"id06828","During a walk through a narrow lane near the Gothenburg dock, a bundle of papers falling from an attic window had knocked him down.",HPL
"id18636","In the evening Adrian visited us.",MWS
"id05216","""It is clear,"" said I, ""as you observe, that the letter is still in possession of the minister; since it is this possession, and not any employment of the letter, which bestows the power.",EAP
"id23156","In the fourth niche the statue was veiled; it was not colossal.",EAP
"id23861","""In about four hours and a half I found the balloon sufficiently inflated.",EAP
"id02763","Here I took out my knife.",EAP
"id12625","He, with a noble goodness all his own, took infinite delight in bestowing to prodigality the treasures of his mind and fortune on the long neglected son of his father's friend, the offspring of that gifted being whose excellencies and talents he had heard commemorated from infancy.",MWS
"id09295","A casual or inadvertent word; the accidental dropping or turning of a card, with the accompanying anxiety or carelessness in regard to its concealment; the counting of the tricks, with the order of their arrangement; embarrassment, hesitation, eagerness or trepidation all afford, to his apparently intuitive perception, indications of the true state of affairs.",EAP
"id22062","After what seemed the lapse of a century it came.",HPL
"id21044","And, mark me, Miss Psyche Zenobia"" he continued, after a pause, with the most expressive energy and solemnity of manner, ""mark me that pen must never be mended Herein, madam, lies the secret, the soul, of intensity.",EAP
"id17419","Evil thenceforth became my good.",EAP
"id10969","He fell forward, and, with his accursed head, striking me full in the in the breast, precipitated me headlong, together with himself, upon the hard, filthy, and detestable floor of the belfry.",EAP
"id23066","It needed not this last account to spur me on to visit him.",MWS
"id25667","I immediately kindled a fire, and subjected every portion of the parchment to a glowing heat.",EAP
"id14534","""And what, Robert,"" he inquired, ""is Nosology?""",EAP
"id26645","The open space was, as I had expected, strongly moonlit; and I saw the remains of a park like, iron railed green in its centre.",HPL
"id03965","Adrian had been occupied in fulfilling a laborious and painful task.",MWS
"id25956","To be sure there were, in Syria and other countries, sixteen cities of that appellation, besides the one to which I more particularly allude.",EAP
"id23707","I resolutely and perseveringly kept my attention riveted upon the body.",EAP
"id18026","But a new and still more astounding source of interest and perplexity arose.",EAP
"id10767","In Ulthar, before ever the burgesses forbade the killing of cats, there dwelt an old cotter and his wife who delighted to trap and slay the cats of their neighbours.",HPL
"id18802","Throughout I found it logical, but the portions which were not merely logical were unhappily the initial arguments of the disbelieving hero of the book.",EAP
"id02940","They were telling each other how badly they dreaded the coming of Walpurgis Night, now only a few days off; and were exchanging pitying comments about the poor, doomed young gentleman.",HPL
"id13403","We thus see the numerous and great obstacles in the way of pieces being 'torn off' through the simple agency of 'thorns;' yet we are required to believe not only that one piece but that many have been so torn.",EAP
